"date","area_name","value"
2019-04-01,"USA-OR",3332
2019-04-01,"USA-AK",1442
2019-04-01,"USA-AR",1984
2019-04-01,"USA-VA",4451
2019-04-01,"U.S.",328581
2019-04-01,"USA-GA",6860
2019-04-01,"USA-UT",3970
2019-04-01,"USA-WY",1171
2019-04-01,"USA-LA",2436
2019-04-01,"USA-NH",610
2019-04-01,"USA-AL",1904
2019-04-01,"MINNESOTA",10081
2019-04-01,"USA-NJ",14838
2019-04-01,"USA-VT",383
2019-04-01,"CALIFORNIA",30632
2019-04-01,"USA-SC",1752
2019-04-01,"USA-PA",14423
2019-04-01,"USA-IL",30475
2019-04-01,"USA-RI",1374
2019-04-01,"USA-MI",24615
2019-04-01,"USA-DE",689
2019-04-01,"USA-CT",3792
2019-04-01,"USA-ID",1891
2019-04-01,"USA-WV",1355
2019-04-01,"COLORADO",9680
2019-04-01,"USA-ND",917
2019-04-01,"USA-TN",3423
2019-04-01,"NEW YORK",34355
2019-04-01,"USA-MS",1230
2019-04-01,"FLORIDA",1562
2019-04-01,"USA-NC",3081
2019-04-01,"USA-MD",3795
2019-04-01,"USA-IA",4652
2019-04-01,"USA-NE",2527
2019-04-01,"USA-IN",8727
2019-04-01,"USA-ME",260
2019-04-01,"USA-WI",11515
2019-04-01,"USA-AZ",2746
2019-04-01,"USA-OK",3481
2019-04-01,"USA-KY",2265
2019-04-01,"OHIO",19037
2019-04-01,"USA-HI",51
2019-04-01,"USA-MO",5246
2019-04-01,"USA-KS",3260
2019-04-01,"USA-DC",745
2019-04-01,"USA-NM",2632
2019-04-01,"USA-MT",1581
2019-04-01,"WASHINGTON",6205
2019-04-01,"USA-SD",1144
2019-05-01,"USA-KS",1911
2019-05-01,"U.S.",212408
2019-05-01,"USA-GA",4604
2019-05-01,"USA-TN",1608
2019-05-01,"USA-KY",1196
2019-05-01,"USA-LA",1552
2019-05-01,"COLORADO",7697
2019-05-01,"MINNESOTA",6455
2019-05-01,"USA-NV",2254
2019-05-01,"NEW YORK",22277
2019-05-01,"USA-VT",224
2019-05-01,"USA-WV",654
2019-05-01,"USA-IA",2710
2019-05-01,"USA-MD",2928
2019-05-01,"USA-SC",613
2019-05-01,"USA-AZ",2084
2019-05-01,"USA-PA",8443
2019-05-01,"USA-IL",18872
2019-05-01,"USA-ND",574
2019-05-01,"USA-UT",4707
2019-05-01,"USA-MT",1079
2019-05-01,"USA-CT",2278
2019-05-01,"OHIO",10285
2019-05-01,"USA-HI",51
2019-05-01,"USA-AK",982
2019-05-01,"USA-DE",363
2019-05-01,"USA-AL",1144
2019-05-01,"USA-IN",4786
2019-05-01,"USA-MO",3231
2019-05-01,"USA-VA",1926
2019-05-01,"USA-DC",395
2019-05-01,"USA-WY",866
2019-05-01,"USA-NM",1786
2019-05-01,"USA-MS",617
2019-05-01,"USA-ME",167
2019-05-01,"FLORIDA",1194
2019-05-01,"USA-NC",1363
2019-05-01,"USA-WI",7050
2019-05-01,"USA-ID",1138
2019-05-01,"WASHINGTON",3199
2019-05-01,"USA-RI",860
2019-05-01,"USA-SD",734
2019-05-01,"USA-AR",1292
2019-05-01,"USA-NE",1745
2019-05-01,"USA-NJ",9825
2019-05-01,"TEXAS",7913
2019-05-01,"MASSACHUSETTS",6378
2019-05-01,"USA-OK",2165
2019-05-01,"CALIFORNIA",30649
2019-05-01,"USA-OR",1692
2019-05-01,"USA-NH",375
2019-05-01,"USA-MI",13513
2019-06-01,"USA-AL",853
2019-06-01,"USA-IN",2560
2019-06-01,"USA-WV",314
2019-06-01,"USA-IL",9752
2019-06-01,"USA-AR",621
2019-06-01,"U.S.",129214
2019-06-01,"MASSACHUSETTS",3222
2019-06-01,"USA-NV",1807
2019-06-01,"NEW YORK",12465
2019-06-01,"CALIFORNIA",21322
2019-06-01,"USA-SC",571
2019-06-01,"WASHINGTON",2419
2019-06-01,"COLORADO",3957
2019-06-01,"USA-SD",283
2019-06-01,"USA-VA",1813
2019-06-01,"USA-KS",1178
2019-06-01,"USA-DC",292
2019-06-01,"USA-ID",730
2019-06-01,"USA-IA",1383
2019-06-01,"USA-AZ",1510
2019-06-01,"USA-RI",444
2019-06-01,"USA-MI",7075
2019-06-01,"USA-MO",1940
2019-06-01,"FLORIDA",928
2019-06-01,"USA-MT",829
2019-06-01,"USA-NH",182
2019-06-01,"USA-AK",531
2019-06-01,"MINNESOTA",3111
2019-06-01,"USA-TN",1193
2019-06-01,"USA-NJ",6644
2019-06-01,"USA-CT",1338
2019-06-01,"USA-HI",44
2019-06-01,"USA-PA",4852
2019-06-01,"TEXAS",6614
2019-06-01,"USA-UT",2032
2019-06-01,"USA-WY",528
2019-06-01,"USA-ME",83
2019-06-01,"USA-NC",1439
2019-06-01,"USA-WI",3127
2019-06-01,"USA-MD",1749
2019-06-01,"USA-OR",1297
2019-06-01,"USA-DE",192
2019-06-01,"USA-GA",4109
2019-06-01,"USA-ND",234
2019-06-01,"USA-OK",1511
2019-06-01,"USA-MS",502
2019-06-01,"USA-VT",128
2019-06-01,"OHIO",5378
2019-06-01,"USA-LA",1208
2019-06-01,"USA-NE",901
2019-06-01,"USA-NM",1108
2019-06-01,"USA-KY",911
2019-07-01,"USA-AL",765
2019-07-01,"USA-NV",1453
2019-07-01,"USA-VT",82
2019-07-01,"USA-NC",975
2019-07-01,"USA-LA",1055
2019-07-01,"USA-AR",627
2019-07-01,"MINNESOTA",2234
2019-07-01,"U.S.",111761
2019-07-01,"USA-UT",2005
2019-07-01,"WASHINGTON",1977
2019-07-01,"USA-NH",150
2019-07-01,"USA-KS",1168
2019-07-01,"USA-NM",1005
2019-07-01,"CALIFORNIA",21403
2019-07-01,"USA-WI",2366
2019-07-01,"USA-MI",5554
2019-07-01,"USA-NE",767
2019-07-01,"NEW YORK",10211
2019-07-01,"FLORIDA",816
2019-07-01,"USA-WV",331
2019-07-01,"OHIO",4855
2019-07-01,"USA-AK",413
2019-07-01,"USA-NJ",4900
2019-07-01,"USA-OK",1240
2019-07-01,"USA-MD",1573
2019-07-01,"USA-SC",531
2019-07-01,"USA-ID",578
2019-07-01,"USA-OR",962
2019-07-01,"USA-IA",1102
2019-07-01,"USA-HI",47
2019-07-01,"USA-IL",7887
2019-07-01,"COLORADO",1028
2019-07-01,"USA-SD",244
2019-07-01,"USA-VA",1475
2019-07-01,"USA-DE",184
2019-07-01,"USA-ND",179
2019-07-01,"USA-DC",228
2019-07-01,"USA-PA",4011
2019-07-01,"USA-RI",342
2019-07-01,"USA-TN",1107
2019-07-01,"USA-IN",2170
2019-07-01,"USA-MS",544
2019-07-01,"USA-MT",521
2019-07-01,"USA-CT",1025
2019-07-01,"USA-KY",794
2019-07-01,"USA-AZ",1208
2019-07-01,"USA-MO",1753
2019-07-01,"USA-GA",6697
2019-07-01,"TEXAS",6209
2019-07-01,"MASSACHUSETTS",2700
2019-07-01,"USA-WY",261
2019-07-01,"USA-ME",49
2019-08-01,"USA-WY",212
2019-08-01,"NEW YORK",9735
2019-08-01,"USA-MD",1488
2019-08-01,"USA-CT",933
2019-08-01,"USA-KY",766
2019-08-01,"USA-IA",1114
2019-08-01,"OHIO",4306
2019-08-01,"USA-AK",456
2019-08-01,"USA-SD",214
2019-08-01,"USA-KS",1025
2019-08-01,"USA-ND",186
2019-08-01,"USA-MS",552
2019-08-01,"WASHINGTON",1707
2019-08-01,"USA-OR",959
2019-08-01,"USA-NH",150
2019-08-01,"USA-VA",1486
2019-08-01,"USA-AL",656
2019-08-01,"U.S.",101894
2019-08-01,"USA-NM",1062
2019-08-01,"FLORIDA",824
2019-08-01,"USA-SC",515
2019-08-01,"USA-IL",7332
2019-08-01,"USA-MO",1668
2019-08-01,"USA-TN",915
2019-08-01,"USA-NJ",4207
2019-08-01,"USA-VT",81
2019-08-01,"USA-ME",49
2019-08-01,"USA-ID",552
2019-08-01,"USA-HI",44
2019-08-01,"USA-PA",3928
2019-08-01,"USA-LA",1246
2019-08-01,"USA-NE",703
2019-08-01,"MINNESOTA",2285
2019-08-01,"USA-DC",272
2019-08-01,"USA-OK",1118
2019-08-01,"CALIFORNIA",18498
2019-08-01,"USA-RI",360
2019-08-01,"USA-DE",168
2019-08-01,"USA-NV",1310
2019-08-01,"USA-MT",269
2019-08-01,"USA-AZ",1088
2019-08-01,"COLORADO",2749
2019-08-01,"USA-MI",5128
2019-08-01,"TEXAS",5214
2019-08-01,"USA-AR",541
2019-08-01,"USA-GA",3950
2019-08-01,"MASSACHUSETTS",2600
2019-08-01,"USA-UT",1552
2019-08-01,"USA-IN",2013
2019-08-01,"USA-NC",1015
2019-08-01,"USA-WI",2350
2019-08-01,"USA-WV",343
2019-09-01,"USA-ND",198
2019-09-01,"MASSACHUSETTS",2902
2019-09-01,"USA-IA",1084
2019-09-01,"USA-NH",187
2019-09-01,"USA-DE",178
2019-09-01,"USA-GA",3809
2019-09-01,"USA-IN",2416
2019-09-01,"USA-OK",1069
2019-09-01,"USA-VT",90
2019-09-01,"USA-MD",1544
2019-09-01,"USA-ID",864
2019-09-01,"WASHINGTON",2626
2019-09-01,"USA-AZ",1170
2019-09-01,"USA-IL",7868
2019-09-01,"COLORADO",3101
2019-09-01,"USA-MI",5674
2019-09-01,"USA-NJ",5000
2019-09-01,"USA-HI",43
2019-09-01,"USA-SD",220
2019-09-01,"USA-AR",565
2019-09-01,"USA-MO",1610
2019-09-01,"USA-TN",1146
2019-09-01,"TEXAS",5045
2019-09-01,"USA-WV",297
2019-09-01,"OHIO",4874
2019-09-01,"USA-PA",4211
2019-09-01,"USA-AK",823
2019-09-01,"MINNESOTA",2679
2019-09-01,"USA-DC",253
2019-09-01,"USA-UT",1916
2019-09-01,"USA-NC",1021
2019-09-01,"USA-WI",2607
2019-09-01,"USA-SC",562
2019-09-01,"USA-NE",643
2019-09-01,"USA-KS",1249
2019-09-01,"USA-WY",190
2019-09-01,"USA-MS",443
2019-09-01,"USA-RI",423
2019-09-01,"USA-NV",1520
2019-09-01,"NEW YORK",10275
2019-09-01,"FLORIDA",889
2019-09-01,"USA-LA",1168
2019-09-01,"USA-VA",1502
2019-09-01,"USA-AL",705
2019-09-01,"U.S.",109841
2019-09-01,"USA-NM",970
2019-09-01,"USA-ME",64
2019-09-01,"CALIFORNIA",18490
2019-09-01,"USA-MT",444
2019-09-01,"USA-CT",1066
2019-09-01,"USA-OR",1405
2019-09-01,"USA-KY",743
2019-10-01,"USA-NV",2427
2019-10-01,"USA-LA",1503
2019-10-01,"USA-AR",921
2019-10-01,"USA-ME",141
2019-10-01,"USA-MD",2203
2019-10-01,"USA-IA",4263
2019-10-01,"USA-AZ",1800
2019-10-01,"USA-IN",6698
2019-10-01,"OHIO",12187
2019-10-01,"USA-PA",8102
2019-10-01,"USA-NH",253
2019-10-01,"USA-MI",18571
2019-10-01,"USA-MO",5498
2019-10-01,"U.S.",231696
2019-10-01,"USA-NJ",8747
2019-10-01,"USA-VT",140
2019-10-01,"FLORIDA",939
2019-10-01,"USA-WI",9004
2019-10-01,"USA-AK",1447
2019-10-01,"USA-SD",765
2019-10-01,"USA-KS",3903
2019-10-01,"USA-UT",3612
2019-10-01,"USA-MT",1328
2019-10-01,"USA-NE",1597
2019-10-01,"USA-VA",2260
2019-10-01,"MINNESOTA",8285
2019-10-01,"MASSACHUSETTS",4918
2019-10-01,"NEW YORK",17557
2019-10-01,"USA-OK",1624
2019-10-01,"USA-NM",2112
2019-10-01,"USA-NC",1766
2019-10-01,"USA-CT",1974
2019-10-01,"USA-WV",1089
2019-10-01,"USA-RI",933
2019-10-01,"USA-DE",288
2019-10-01,"USA-GA",5450
2019-10-01,"TEXAS",7328
2019-10-01,"USA-WY",590
2019-10-01,"USA-MS",833
2019-10-01,"USA-SC",755
2019-10-01,"USA-ID",2818
2019-10-01,"USA-KY",1835
2019-10-01,"USA-AL",980
2019-10-01,"USA-ND",600
2019-10-01,"USA-TN",1702
2019-10-01,"USA-DC",246
2019-10-01,"CALIFORNIA",25563
2019-10-01,"WASHINGTON",8090
2019-10-01,"USA-OR",4322
2019-10-01,"USA-HI",45
2019-10-01,"USA-IL",21241
2019-10-01,"COLORADO",10443
2019-11-01,"USA-KS",8053
2019-11-01,"USA-DE",1266
2019-11-01,"USA-WY",1847
2019-11-01,"USA-IN",18942
2019-11-01,"FLORIDA",1194
2019-11-01,"USA-NC",9945
2019-11-01,"USA-MT",2953
2019-11-01,"USA-WI",19034
2019-11-01,"USA-ID",4169
2019-11-01,"USA-AZ",2994
2019-11-01,"USA-NE",5380
2019-11-01,"USA-MO",14237
2019-11-01,"USA-TN",10251
2019-11-01,"USA-MS",3385
2019-11-01,"USA-WV",3172
2019-11-01,"OHIO",36355
2019-11-01,"COLORADO",17685
2019-11-01,"USA-AL",2825
2019-11-01,"USA-GA",14849
2019-11-01,"USA-NJ",28230
2019-11-01,"MASSACHUSETTS",14991
2019-11-01,"USA-DC",1481
2019-11-01,"USA-NM",5034
2019-11-01,"USA-CT",6140
2019-11-01,"USA-RI",2399
2019-11-01,"USA-VA",8690
2019-11-01,"U.S.",589075
2019-11-01,"USA-NH",626
2019-11-01,"USA-SD",1703
2019-11-01,"USA-ND",1542
2019-11-01,"USA-VT",422
2019-11-01,"USA-HI",42
2019-11-01,"USA-MI",43458
2019-11-01,"MINNESOTA",17333
2019-11-01,"NEW YORK",52629
2019-11-01,"USA-ME",354
2019-11-01,"USA-SC",4057
2019-11-01,"USA-OR",5687
2019-11-01,"USA-NV",3862
2019-11-01,"USA-MD",9799
2019-11-01,"USA-IA",8180
2019-11-01,"USA-AK",1978
2019-11-01,"USA-AR",4256
2019-11-01,"TEXAS",24295
2019-11-01,"USA-UT",8205
2019-11-01,"USA-OK",8608
2019-11-01,"CALIFORNIA",43975
2019-11-01,"WASHINGTON",11296
2019-11-01,"USA-KY",6904
2019-11-01,"USA-PA",23723
2019-11-01,"USA-IL",56527
2019-11-01,"USA-LA",4113
2020-01-01,"USA-KS",12414
2020-01-01,"USA-GA",21077
2020-01-01,"USA-TN",12756
2020-01-01,"USA-UT",13109
2020-01-01,"NEW YORK",74300
2020-01-01,"USA-MS",3875
2020-01-01,"USA-VT",654
2020-01-01,"USA-CT",8240
2020-01-01,"U.S.",824886
2020-01-01,"MASSACHUSETTS",20390
2020-01-01,"USA-IN",23817
2020-01-01,"USA-NV",8342
2020-01-01,"USA-RI",3185
2020-01-01,"USA-ND",2276
2020-01-01,"USA-OK",11836
2020-01-01,"USA-MT",3501
2020-01-01,"OHIO",45865
2020-01-01,"USA-NH",1371
2020-01-01,"USA-MI",50406
2020-01-01,"USA-SD",2623
2020-01-01,"USA-MO",20777
2020-01-01,"USA-DE",2118
2020-01-01,"TEXAS",38642
2020-01-01,"USA-MD",15451
2020-01-01,"USA-ID",4718
2020-01-01,"USA-WV",4261
2020-01-01,"USA-AR",6237
2020-01-01,"USA-NE",7200
2020-01-01,"USA-VA",14549
2020-01-01,"MINNESOTA",25247
2020-01-01,"USA-DC",1986
2020-01-01,"USA-NM",6689
2020-01-01,"FLORIDA",2246
2020-01-01,"USA-NC",13080
2020-01-01,"WASHINGTON",13273
2020-01-01,"USA-OR",6816
2020-01-01,"USA-AK",3657
2020-01-01,"USA-IL",69929
2020-01-01,"USA-LA",4683
2020-01-01,"COLORADO",22083
2020-01-01,"USA-NJ",44312
2020-01-01,"USA-ME",517
2020-01-01,"USA-WI",23300
2020-01-01,"USA-SC",5786
2020-01-01,"USA-HI",54
2020-01-01,"USA-AL",5673
2020-01-01,"USA-WY",2015
2020-01-01,"CALIFORNIA",69802
2020-01-01,"USA-KY",8627
2020-01-01,"USA-IA",12415
2020-01-01,"USA-AZ",8560
2020-01-01,"USA-PA",40148
2020-02-01,"USA-TN",12428
2020-02-01,"TEXAS",34758
2020-02-01,"USA-CT",8193
2020-02-01,"USA-SC",5404
2020-02-01,"USA-IL",66498
2020-02-01,"USA-NH",1281
2020-02-01,"USA-NE",6395
2020-02-01,"USA-VA",11947
2020-02-01,"USA-DE",1830
2020-02-01,"MINNESOTA",20355
2020-02-01,"USA-OK",11190
2020-02-01,"USA-NM",5522
2020-02-01,"USA-ID",4525
2020-02-01,"USA-KS",10497
2020-02-01,"USA-GA",19270
2020-02-01,"USA-IN",23520
2020-02-01,"USA-NC",10739
2020-02-01,"WASHINGTON",11192
2020-02-01,"USA-WV",4023
2020-02-01,"USA-IA",11010
2020-02-01,"COLORADO",20894
2020-02-01,"USA-SD",2189
2020-02-01,"USA-ND",1869
2020-02-01,"USA-NJ",31518
2020-02-01,"USA-WY",2053
2020-02-01,"USA-MO",18491
2020-02-01,"NEW YORK",66783
2020-02-01,"USA-VT",639
2020-02-01,"USA-ME",478
2020-02-01,"CALIFORNIA",52381
2020-02-01,"USA-MT",3115
2020-02-01,"USA-KY",8473
2020-02-01,"USA-AZ",7001
2020-02-01,"USA-AR",5236
2020-02-01,"USA-AL",5304
2020-02-01,"USA-WI",22914
2020-02-01,"USA-OR",6260
2020-02-01,"USA-LA",4674
2020-02-01,"MASSACHUSETTS",18370
2020-02-01,"USA-UT",11484
2020-02-01,"USA-NV",6749
2020-02-01,"USA-MS",3582
2020-02-01,"USA-MD",12199
2020-02-01,"OHIO",47366
2020-02-01,"USA-PA",36321
2020-02-01,"USA-RI",2834
2020-02-01,"USA-AK",2752
2020-02-01,"USA-MI",50650
2020-02-01,"U.S.",737150
2020-02-01,"USA-DC",1851
2020-02-01,"FLORIDA",2094
2020-02-01,"USA-HI",49
2020-03-01,"USA-AR",4033
2020-03-01,"USA-IN",15712
2020-03-01,"USA-KY",4721
2020-03-01,"USA-MI",35828
2020-03-01,"USA-VA",7568
2020-03-01,"USA-KS",6712
2020-03-01,"USA-DC",1215
2020-03-01,"USA-HI",51
2020-03-01,"USA-MO",10488
2020-03-01,"USA-MS",2071
2020-03-01,"CALIFORNIA",52447
2020-03-01,"USA-SC",2780
2020-03-01,"USA-VT",439
2020-03-01,"USA-ME",384
2020-03-01,"USA-CT",5728
2020-03-01,"USA-LA",2922
2020-03-01,"USA-RI",2249
2020-03-01,"USA-AL",2635
2020-03-01,"MINNESOTA",14933
2020-03-01,"USA-GA",10671
2020-03-01,"USA-ND",1463
2020-03-01,"NEW YORK",53093
2020-03-01,"USA-NC",5791
2020-03-01,"USA-OR",5853
2020-03-01,"USA-WV",2684
2020-03-01,"USA-AK",2614
2020-03-01,"USA-SD",1555
2020-03-01,"USA-DE",1300
2020-03-01,"U.S.",526843
2020-03-01,"USA-TN",6759
2020-03-01,"USA-NJ",24526
2020-03-01,"USA-NM",4605
2020-03-01,"USA-MD",8315
2020-03-01,"USA-AZ",4749
2020-03-01,"OHIO",32139
2020-03-01,"COLORADO",12580
2020-03-01,"MASSACHUSETTS",15135
2020-03-01,"USA-WY",1937
2020-03-01,"USA-NV",5367
2020-03-01,"FLORIDA",1820
2020-03-01,"USA-WI",16496
2020-03-01,"USA-ID",3206
2020-03-01,"WASHINGTON",11711
2020-03-01,"USA-PA",25582
2020-03-01,"USA-IL",46395
2020-03-01,"USA-NE",4372
2020-03-01,"TEXAS",18955
2020-03-01,"USA-UT",7370
2020-03-01,"USA-OK",6205
2020-03-01,"USA-MT",2711
2020-03-01,"USA-IA",7036
2020-03-01,"USA-NH",932
2020-04-01,"TEXAS",10671
2020-04-01,"USA-OK",4380
2020-04-01,"USA-MD",5951
2020-04-01,"WASHINGTON",6642
2020-04-01,"USA-KY",3229
2020-04-01,"USA-SD",1252
2020-04-01,"USA-VA",5110
2020-04-01,"USA-KS",4430
2020-04-01,"USA-ND",1043
2020-04-01,"USA-NJ",20889
2020-04-01,"MASSACHUSETTS",12394
2020-04-01,"USA-OR",3287
2020-04-01,"USA-PA",20452
2020-04-01,"FLORIDA",1445
2020-04-01,"USA-WI",12361
2020-04-01,"OHIO",23412
2020-04-01,"USA-HI",57
2020-04-01,"USA-NH",694
2020-04-01,"USA-AK",1579
2020-04-01,"MINNESOTA",9586
2020-04-01,"USA-UT",6285
2020-04-01,"USA-IN",9891
2020-04-01,"USA-MT",1749
2020-04-01,"USA-MI",26201
2020-04-01,"USA-DE",980
2020-04-01,"USA-NV",3590
2020-04-01,"USA-MS",1128
2020-04-01,"USA-VT",385
2020-04-01,"USA-ME",293
2020-04-01,"CALIFORNIA",37026
2020-04-01,"USA-IA",4855
2020-04-01,"USA-AZ",3158
2020-04-01,"USA-RI",1863
2020-04-01,"COLORADO",12212
2020-04-01,"USA-MO",6281
2020-04-01,"USA-AL",1660
2020-04-01,"U.S.",378068
2020-04-01,"USA-TN",4325
2020-04-01,"USA-DC",925
2020-04-01,"USA-NC",3524
2020-04-01,"USA-SC",1456
2020-04-01,"USA-WY",1776
2020-04-01,"USA-ID",2130
2020-04-01,"USA-WV",1948
2020-04-01,"USA-IL",33362
2020-04-01,"USA-AR",1833
2020-04-01,"USA-NE",2742
2020-04-01,"USA-GA",7414
2020-04-01,"NEW YORK",41101
2020-04-01,"USA-NM",2370
2020-04-01,"USA-CT",4781
2020-04-01,"USA-LA",1961
2020-05-01,"USA-MO",3764
2020-05-01,"USA-KS",2152
2020-05-01,"USA-DE",576
2020-05-01,"USA-AL",1219
2020-05-01,"U.S.",236591
2020-05-01,"USA-ND",474
2020-05-01,"TEXAS",8429
2020-05-01,"MASSACHUSETTS",6221
2020-05-01,"USA-NC",2662
2020-05-01,"USA-SC",1183
2020-05-01,"USA-AZ",1969
2020-05-01,"MINNESOTA",5500
2020-05-01,"NEW YORK",26344
2020-05-01,"USA-VT",249
2020-05-01,"USA-MD",3906
2020-05-01,"USA-CT",2605
2020-05-01,"WASHINGTON",3983
2020-05-01,"USA-IA",2580
2020-05-01,"USA-RI",890
2020-05-01,"USA-NE",1632
2020-05-01,"USA-NJ",12865
2020-05-01,"USA-WY",695
2020-05-01,"USA-NV",2339
2020-05-01,"USA-MS",701
2020-05-01,"USA-ME",170
2020-05-01,"FLORIDA",1327
2020-05-01,"USA-MT",1279
2020-05-01,"USA-OR",2164
2020-05-01,"USA-PA",13043
2020-05-01,"USA-GA",5771
2020-05-01,"USA-OK",2323
2020-05-01,"USA-NM",1188
2020-05-01,"USA-ID",1309
2020-05-01,"USA-TN",2619
2020-05-01,"CALIFORNIA",27600
2020-05-01,"USA-WI",6469
2020-05-01,"USA-NH",351
2020-05-01,"USA-MI",16061
2020-05-01,"USA-IN",6059
2020-05-01,"USA-WV",949
2020-05-01,"OHIO",15393
2020-05-01,"USA-IL",20206
2020-05-01,"USA-LA",1607
2020-05-01,"USA-SD",555
2020-05-01,"USA-AR",1319
2020-05-01,"USA-VA",4207
2020-05-01,"USA-UT",3003
2020-05-01,"USA-AK",926
2020-05-01,"COLORADO",5287
2020-05-01,"USA-DC",600
2020-05-01,"USA-KY",1818
2020-05-01,"USA-HI",50
2020-06-01,"USA-DE",247
2020-06-01,"MINNESOTA",2923
2020-06-01,"USA-UT",3051
2020-06-01,"USA-WY",340
2020-06-01,"USA-MT",781
2020-06-01,"COLORADO",3490
2020-06-01,"USA-NJ",6697
2020-06-01,"USA-DC",314
2020-06-01,"USA-NM",1015
2020-06-01,"CALIFORNIA",22757
2020-06-01,"WASHINGTON",2843
2020-06-01,"USA-RI",441
2020-06-01,"USA-AR",569
2020-06-01,"USA-ND",216
2020-06-01,"USA-VT",128
2020-06-01,"USA-SC",714
2020-06-01,"USA-ID",911
2020-06-01,"USA-NH",168
2020-06-01,"USA-NE",1079
2020-06-01,"USA-IN",2548
2020-06-01,"USA-MS",633
2020-06-01,"USA-NC",1619
2020-06-01,"USA-WI",2842
2020-06-01,"USA-CT",1577
2020-06-01,"USA-IA",1384
2020-06-01,"USA-PA",5728
2020-06-01,"USA-VA",2017
2020-06-01,"USA-AL",828
2020-06-01,"TEXAS",7096
2020-06-01,"MASSACHUSETTS",3361
2020-06-01,"USA-NV",1972
2020-06-01,"USA-AZ",1583
2020-06-01,"USA-LA",1336
2020-06-01,"USA-MO",1966
2020-06-01,"U.S.",136127
2020-06-01,"USA-GA",4292
2020-06-01,"USA-ME",74
2020-06-01,"USA-KY",822
2020-06-01,"USA-HI",50
2020-06-01,"USA-IL",9784
2020-06-01,"USA-MI",6322
2020-06-01,"USA-TN",1517
2020-06-01,"FLORIDA",1190
2020-06-01,"USA-WV",675
2020-06-01,"USA-KS",1198
2020-06-01,"NEW YORK",13218
2020-06-01,"USA-OK",1347
2020-06-01,"USA-MD",2049
2020-06-01,"USA-OR",1574
2020-06-01,"OHIO",5935
2020-06-01,"USA-AK",612
2020-06-01,"USA-SD",295
2020-07-01,"USA-ND",177
2020-07-01,"USA-TN",1168
2020-07-01,"USA-VT",89
2020-07-01,"USA-ME",56
2020-07-01,"USA-MT",553
2020-07-01,"USA-ID",609
2020-07-01,"USA-OR",1169
2020-07-01,"USA-PA",3807
2020-07-01,"USA-VA",1809
2020-07-01,"USA-KS",1193
2020-07-01,"FLORIDA",918
2020-07-01,"USA-MD",1892
2020-07-01,"USA-WV",325
2020-07-01,"USA-SD",214
2020-07-01,"USA-NE",829
2020-07-01,"USA-AL",720
2020-07-01,"MINNESOTA",2485
2020-07-01,"TEXAS",7092
2020-07-01,"USA-IN",2192
2020-07-01,"USA-NV",1592
2020-07-01,"USA-NM",1043
2020-07-01,"USA-AZ",1350
2020-07-01,"USA-DC",268
2020-07-01,"USA-NC",910
2020-07-01,"USA-HI",51
2020-07-01,"USA-RI",433
2020-07-01,"USA-AK",499
2020-07-01,"COLORADO",2935
2020-07-01,"U.S.",118141
2020-07-01,"MASSACHUSETTS",2965
2020-07-01,"USA-UT",2252
2020-07-01,"USA-WY",239
2020-07-01,"USA-CT",1237
2020-07-01,"WASHINGTON",2393
2020-07-01,"USA-IL",7550
2020-07-01,"USA-MI",5402
2020-07-01,"USA-AR",513
2020-07-01,"USA-GA",3946
2020-07-01,"USA-LA",1353
2020-07-01,"NEW YORK",11330
2020-07-01,"USA-MS",577
2020-07-01,"USA-WI",2511
2020-07-01,"USA-SC",541
2020-07-01,"USA-NH",172
2020-07-01,"USA-MO",1779
2020-07-01,"USA-DE",196
2020-07-01,"USA-NJ",6493
2020-07-01,"USA-OK",1156
2020-07-01,"CALIFORNIA",22434
2020-07-01,"USA-KY",770
2020-07-01,"USA-IA",1170
2020-07-01,"OHIO",4786
2020-08-01,"USA-WY",169
2020-08-01,"USA-NV",1323
2020-08-01,"USA-OR",999
2020-08-01,"USA-WV",318
2020-08-01,"USA-IA",1115
2020-08-01,"USA-NE",758
2020-08-01,"USA-MO",1841
2020-08-01,"U.S.",108827
2020-08-01,"USA-GA",4020
2020-08-01,"USA-ND",194
2020-08-01,"USA-TN",1130
2020-08-01,"USA-MS",553
2020-08-01,"USA-WI",2489
2020-08-01,"USA-PA",3924
2020-08-01,"MASSACHUSETTS",2158
2020-08-01,"USA-SC",498
2020-08-01,"USA-LA",1197
2020-08-01,"USA-RI",433
2020-08-01,"USA-VA",1651
2020-08-01,"USA-KS",1092
2020-08-01,"NEW YORK",10365
2020-08-01,"USA-NC",1107
2020-08-01,"USA-KY",725
2020-08-01,"OHIO",5137
2020-08-01,"USA-SD",212
2020-08-01,"USA-UT",1831
2020-08-01,"USA-CT",1034
2020-08-01,"COLORADO",2875
2020-08-01,"USA-OK",1291
2020-08-01,"USA-NM",966
2020-08-01,"USA-VT",82
2020-08-01,"USA-ID",610
2020-08-01,"USA-IL",7704
2020-08-01,"USA-NH",149
2020-08-01,"USA-AL",693
2020-08-01,"USA-IN",2236
2020-08-01,"USA-ME",55
2020-08-01,"USA-MT",409
2020-08-01,"USA-MD",1373
2020-08-01,"WASHINGTON",2035
2020-08-01,"USA-AZ",1153
2020-08-01,"USA-MI",5328
2020-08-01,"USA-AR",498
2020-08-01,"USA-DE",172
2020-08-01,"MINNESOTA",2498
2020-08-01,"TEXAS",6348
